I,Q
-6.598458290100097656e-01,-7.516247034072875977e-01
-7.539868820458650589e-03,1.000465989112854004e+00
-6.030798330903053284e-02,1.004024624824523926e+00
-6.571652293205261230e-01,-7.581593990325927734e-01
-7.929273247718811035e-01,6.110000610351562500e-01
5.912739634513854980e-01,8.075789213180541992e-01
7.456005364656448364e-02,-1.001574873924255371e+00
-1.907664351165294647e-02,-1.000264644622802734e+00
-6.978463530540466309e-01,7.253084778785705566e-01
-1.004476189613342285e+00,4.651076719164848328e-02
1.000458598136901855e+00,-4.238622635602951050e-02
7.245163321495056152e-01,-6.897192597389221191e-01
-6.736503243446350098e-01,7.422748208045959473e-01
7.193269729614257812e-01,7.047529220581054688e-01
9.983332157135009766e-01,4.636996239423751831e-02
9.925591349601745605e-01,1.007306650280952454e-01
-7.510759681463241577e-02,9.998493790626525879e-01
6.845574975013732910e-01,-7.143208384513854980e-01
7.364809513092041016e-01,-6.761434674263000488e-01
-6.590716838836669922e-01,7.622821927070617676e-01
-7.483885884284973145e-01,-6.831216216087341309e-01
-7.302611470222473145e-01,-6.864496469497680664e-01
-1.002694249153137207e+00,2.900856733322143555e-02
7.273793816566467285e-01,6.957379579544067383e-01
-9.962289333343505859e-01,-3.153380472213029861e-03
-7.721765637397766113e-01,-6.298333406448364258e-01
1.297836005687713623e-01,9.937837123870849609e-01
7.267212867736816406e-01,-6.980338096618652344e-01
-7.485050559043884277e-01,-6.591815352439880371e-01
-9.973679780960083008e-01,6.610524654388427734e-02
7.577800154685974121e-01,6.448404788970947266e-01
4.212475940585136414e-02,9.961114525794982910e-01
-7.112879753112792969e-01,6.976953744888305664e-01
6.369478106498718262e-01,7.505894303321838379e-01
-7.024604678153991699e-01,-7.322295904159545898e-01
-6.552383899688720703e-01,7.522635459899902344e-01
1.511875540018081665e-02,1.001182556152343750e+00
-9.956915974617004395e-01,9.545449167490005493e-03
5.592035874724388123e-02,9.923731684684753418e-01
-7.704644203186035156e-01,6.353312730789184570e-01
-9.863039255142211914e-01,-1.487991958856582642e-01
1.284266412258148193e-01,-9.977480769157409668e-01
6.741059422492980957e-01,7.472675442695617676e-01
-7.332699298858642578e-01,-6.762176752090454102e-01
-6.903513669967651367e-01,7.167572379112243652e-01
-6.865974664688110352e-01,-7.176672816276550293e-01
7.219113111495971680e-01,6.995319128036499023e-01
7.518455982208251953e-01,-6.674411296844482422e-01
