I,Q
6.944701671600341797e-01,-6.961964964866638184e-01
-7.095669507980346680e-01,-7.034612894058227539e-01
6.451252102851867676e-01,7.498722672462463379e-01
7.117114663124084473e-01,-7.463524937629699707e-01
-7.434993982315063477e-01,-7.329751253128051758e-01
7.156168222427368164e-01,7.079162001609802246e-01
7.282274961471557617e-01,6.750863194465637207e-01
7.689445018768310547e-01,-7.101404070854187012e-01
-7.344854474067687988e-01,7.476115822792053223e-01
6.661650538444519043e-01,6.988411545753479004e-01
-6.971650123596191406e-01,-6.775343418121337891e-01
-6.926742792129516602e-01,-6.959626674652099609e-01
7.073064446449279785e-01,-6.820592880249023438e-01
7.552332878112792969e-01,-6.819489002227783203e-01
-7.114757299423217773e-01,-7.217309474945068359e-01
-7.244122624397277832e-01,7.280799150466918945e-01
7.153217792510986328e-01,-6.874482631683349609e-01
6.670354604721069336e-01,7.778359651565551758e-01
-6.723459959030151367e-01,-6.698769927024841309e-01
6.995774507522583008e-01,7.796318531036376953e-01
6.489940881729125977e-01,-7.874917387962341309e-01
-7.514547109603881836e-01,-6.859648227691650391e-01
-7.299727797508239746e-01,-7.450630664825439453e-01
-6.667975187301635742e-01,-6.791682243347167969e-01
7.348987460136413574e-01,-7.237535715103149414e-01
-6.887285709381103516e-01,-6.886398196220397949e-01
6.757055521011352539e-01,7.234290242195129395e-01
-6.599494814872741699e-01,-7.398084998130798340e-01
7.065240740776062012e-01,7.349833846092224121e-01
-7.038288712501525879e-01,-7.164342403411865234e-01
-7.518619298934936523e-01,6.997785568237304688e-01
6.525127887725830078e-01,-7.294200658798217773e-01
6.913418173789978027e-01,-7.611935734748840332e-01
-8.381270170211791992e-01,6.751847267150878906e-01
-7.355314493179321289e-01,-8.315284252166748047e-01
7.571416497230529785e-01,-6.822041273117065430e-01
7.262786030769348145e-01,7.166438102722167969e-01
-6.756258606910705566e-01,-6.810353398323059082e-01
7.482203245162963867e-01,-7.518568038940429688e-01
7.629699110984802246e-01,-6.659861803054809570e-01
-6.882805824279785156e-01,6.629855632781982422e-01
-7.121950984001159668e-01,6.630134582519531250e-01
-6.402456164360046387e-01,-7.075060606002807617e-01
7.107506394386291504e-01,-6.843929290771484375e-01
7.426409721374511719e-01,-7.221609354019165039e-01
7.626500129699707031e-01,7.224747538566589355e-01
7.377506494522094727e-01,-6.831381916999816895e-01
7.388091683387756348e-01,-7.313058972358703613e-01
-6.763238906860351562e-01,7.075234651565551758e-01
6.755052804946899414e-01,7.791424393653869629e-01
-7.150304317474365234e-01,7.474188804626464844e-01
-7.031587958335876465e-01,7.295046448707580566e-01
6.551342010498046875e-01,7.142831683158874512e-01
7.241651415824890137e-01,6.835541129112243652e-01
-7.254773378372192383e-01,6.832312345504760742e-01
-6.738681793212890625e-01,-7.331293225288391113e-01
6.721072793006896973e-01,-7.584342360496520996e-01
