I,Q
1.280398130416870117e+00,7.928397655487060547e-01
5.300406217575073242e-01,-3.611611425876617432e-01
-4.353742301464080811e-02,1.294188141822814941e+00
1.904769688844680786e-01,-1.523248702287673950e-01
-2.128056436777114868e-01,1.052941530942916870e-01
9.927456378936767578e-01,1.133803367614746094e+00
2.020782828330993652e-01,-1.449883729219436646e-01
-4.905985891819000244e-01,-1.295448780059814453e+00
5.148034691810607910e-01,-1.034087300300598145e+00
-5.627934932708740234e-01,1.043667078018188477e+00
9.937513470649719238e-01,-6.531593799591064453e-01
-7.162718772888183594e-01,-3.371894955635070801e-01
7.265498638153076172e-01,3.628349900245666504e-01
1.020573258399963379e+00,1.155911207199096680e+00
-9.898369312286376953e-01,6.636750102043151855e-01
5.218791365623474121e-01,1.314239263534545898e+00
1.401271224021911621e+00,3.379059433937072754e-01
-2.153896093368530273e-01,-1.758581697940826416e-01
2.116593718528747559e-01,2.443756461143493652e-01
-1.925313025712966919e-01,-1.693980097770690918e-01
-2.280623763799667358e-01,6.671576946973800659e-02
1.258123517036437988e+00,7.942448854446411133e-01
-1.606165803968906403e-02,1.248687505722045898e+00
5.600829124450683594e-01,6.345059275627136230e-01
1.952179893851280212e-02,1.270642638206481934e+00
-1.817315071821212769e-01,-6.949427723884582520e-01
-1.311331629753112793e+00,1.947094500064849854e-01
5.648931860923767090e-01,-3.764306902885437012e-01
-1.950501501560211182e-01,6.372661590576171875e-01
-9.844655990600585938e-01,-1.137355685234069824e+00
5.003315210342407227e-01,-3.751100301742553711e-01
-1.327622890472412109e+00,-8.111302852630615234e-01
-7.374833226203918457e-01,-2.786374092102050781e-02
9.521052241325378418e-02,1.729021668434143066e-01
-2.072087526321411133e-01,-2.993792593479156494e-01
-4.966229498386383057e-01,-5.858151316642761230e-01
-1.737757176160812378e-01,1.371084451675415039e-01
7.485226392745971680e-01,1.242123544216156006e-02
-5.051557421684265137e-01,1.033598423004150391e+00
-1.554011255502700806e-01,-6.742717623710632324e-01
9.999920129776000977e-01,-6.990723609924316406e-01
-1.292848706245422363e+00,1.601718068122863770e-01
-1.402775049209594727e-01,-2.041357755661010742e-01
2.559556625783443451e-03,1.292001605033874512e+00
-5.090748667716979980e-01,-1.307463049888610840e+00
2.262574881315231323e-01,2.337141036987304688e-01
1.310799598693847656e+00,8.082890510559082031e-01
-5.117663741111755371e-01,-1.313965201377868652e+00
-5.101460218429565430e-01,-6.046908497810363770e-01
1.373302936553955078e+00,3.650757074356079102e-01
-2.002066075801849365e-01,6.440612077713012695e-01
-1.918676942586898804e-01,-6.947693228721618652e-01
1.252767682075500488e+00,-1.932015120983123779e-01
1.407482862472534180e+00,3.115767836570739746e-01
-9.996719360351562500e-01,-1.150235295295715332e+00
-5.084210634231567383e-01,3.517982661724090576e-01
5.094504356384277344e-01,1.264887928962707520e+00
-1.413137555122375488e+00,-3.026898205280303955e-01
-9.654108881950378418e-01,-1.134134054183959961e+00
2.000723630189895630e-01,2.075384557247161865e-01
-4.943541586399078369e-01,-1.279264688491821289e+00
-1.279928326606750488e+00,1.910403966903686523e-01
-1.003911495208740234e+00,-1.141255974769592285e+00
1.000837683677673340e+00,-6.560146808624267578e-01
5.843489170074462891e-01,6.655877232551574707e-01
1.340280652046203613e+00,-1.675318181514739990e-01
-1.388150334358215332e+00,-3.078550100326538086e-01
-5.020912885665893555e-01,-6.354278326034545898e-01
-7.442771792411804199e-01,4.436814785003662109e-02
1.150618214160203934e-02,-1.230746150016784668e+00
-2.252654433250427246e-01,-2.378540933132171631e-01
5.631839632987976074e-01,6.884908676147460938e-01
-7.313939332962036133e-01,-1.188224554061889648e-02
1.390757560729980469e+00,3.096842765808105469e-01
1.362676858901977539e+00,-1.500184237957000732e-01
1.270377278327941895e+00,8.171018362045288086e-01
