I,Q
-8.058320879936218262e-01,-7.954145073890686035e-01
-8.013298511505126953e-01,-7.986285686492919922e-01
-3.082082569599151611e-01,2.997067272663116455e-01
8.022786378860473633e-01,-8.176044225692749023e-01
1.077049374580383301e+00,-3.043533265590667725e-01
-7.964764237403869629e-01,8.005995154380798340e-01
-2.714422345161437988e-01,-2.949529290199279785e-01
-2.655505239963531494e-01,-1.094492316246032715e+00
1.081037282943725586e+00,3.108288049697875977e-01
-1.111263513565063477e+00,2.892518341541290283e-01
-1.088751673698425293e+00,3.059920966625213623e-01
2.992939054965972900e-01,-1.088219761848449707e+00
-1.093061804771423340e+00,-2.818272113800048828e-01
8.215335011482238770e-01,-7.891110777854919434e-01
-1.095082998275756836e+00,-2.993787229061126709e-01
-1.100806355476379395e+00,-2.836297750473022461e-01
2.844209372997283936e-01,-2.720891535282135010e-01
2.630581557750701904e-01,-2.494945079088211060e-01
8.156202435493469238e-01,-7.837702631950378418e-01
-1.096481204032897949e+00,3.249951601028442383e-01
1.067440032958984375e+00,-3.284725248813629150e-01
1.073529720306396484e+00,-2.835550904273986816e-01
-2.909027934074401855e-01,2.639938890933990479e-01
-1.075316548347473145e+00,-2.805481851100921631e-01
2.930821478366851807e-01,-2.881513237953186035e-01
8.083722591400146484e-01,8.084115386009216309e-01
7.863489389419555664e-01,-7.930201292037963867e-01
3.016497194766998291e-01,-2.952543199062347412e-01
1.092892289161682129e+00,3.052418529987335205e-01
-7.987912297248840332e-01,7.961147427558898926e-01
-8.200419545173645020e-01,7.969992756843566895e-01
1.068996787071228027e+00,2.830368876457214355e-01
-1.100124835968017578e+00,2.689796686172485352e-01
7.422755956649780273e-01,-8.143643140792846680e-01
-3.054843246936798096e-01,-1.148196578025817871e+00
3.150450587272644043e-01,-1.082132697105407715e+00
1.101632118225097656e+00,2.971280813217163086e-01
-2.668586969375610352e-01,-2.692519724369049072e-01
8.184308409690856934e-01,-8.200396895408630371e-01
3.176236152648925781e-01,-1.074957609176635742e+00
1.101479172706604004e+00,2.733886539936065674e-01
-8.024925589561462402e-01,-8.197491168975830078e-01
-7.706607580184936523e-01,-8.004180788993835449e-01
1.094762206077575684e+00,-2.828596532344818115e-01
-2.650654613971710205e-01,2.741262018680572510e-01
-1.068576812744140625e+00,-2.861095964908599854e-01
-2.672290205955505371e-01,-2.701823115348815918e-01
1.107175827026367188e+00,2.822025418281555176e-01
-2.792897820472717285e-01,-1.092965841293334961e+00
-1.107131242752075195e+00,-2.610387504100799561e-01
-2.964142560958862305e-01,-1.075315237045288086e+00
-7.984947562217712402e-01,8.101506829261779785e-01
-1.116143822669982910e+00,-2.897337377071380615e-01
-2.732395231723785400e-01,-2.912065982818603516e-01
1.085022687911987305e+00,2.823457121849060059e-01
2.954918444156646729e-01,2.692735791206359863e-01
2.653020024299621582e-01,-3.034946918487548828e-01
-1.104258656501770020e+00,-2.754672169685363770e-01
-1.079698443412780762e+00,-2.978624105453491211e-01
-7.921606302261352539e-01,-8.072772026062011719e-01
3.057791888713836670e-01,2.911854982376098633e-01
2.866730391979217529e-01,-2.811090350151062012e-01
2.821110188961029053e-01,-1.096854329109191895e+00
2.896481454372406006e-01,-2.708010077476501465e-01
-7.671241164207458496e-01,-7.703619599342346191e-01
3.129122853279113770e-01,2.876482307910919189e-01
-1.088520526885986328e+00,3.028016686439514160e-01
-2.620942890644073486e-01,-3.030483722686767578e-01
-1.104403972625732422e+00,3.197892904281616211e-01
1.100397229194641113e+00,-2.630374133586883545e-01
-3.168572187423706055e-01,-1.102957725524902344e+00
3.005731403827667236e-01,3.298143446445465088e-01
7.971020340919494629e-01,7.863408923149108887e-01
