I,Q
-2.547238487750291824e-03,1.264124512672424316e+00
4.959976077079772949e-01,4.972683787345886230e-01
-1.303301192820072174e-02,1.325359940528869629e+00
-6.998609900474548340e-01,1.793519556522369385e-01
4.705921113491058350e-01,-1.158794283866882324e+00
-8.872682452201843262e-01,-8.888146877288818359e-01
6.972281932830810547e-01,-1.924255937337875366e-01
5.442670583724975586e-01,-1.281586050987243652e+00
-5.022299289703369141e-01,-1.190394997596740723e+00
8.381054401397705078e-01,8.443497419357299805e-01
-1.255205988883972168e+00,5.938781425356864929e-03
5.215270519256591797e-01,5.208125114440917969e-01
1.168692350387573242e+00,4.891325235366821289e-01
-4.878594279289245605e-01,-1.196714162826538086e+00
-8.812983869574964046e-04,-1.265761733055114746e+00
1.815558373928070068e-01,-1.807464361190795898e-01
1.277621030807495117e+00,4.006711300462484360e-03
4.802145063877105713e-01,-1.164643049240112305e+00
-1.334275960922241211e+00,7.979201152920722961e-03
-1.515964744612574577e-03,-1.245850563049316406e+00
-4.986233413219451904e-01,4.703631699085235596e-01
1.184202551841735840e+00,-4.899407029151916504e-01
4.652284979820251465e-01,4.622570872306823730e-01
-1.172117829322814941e+00,-4.832128286361694336e-01
-1.272371053695678711e+00,-3.398461733013391495e-03
3.682300681248307228e-03,-1.250626206398010254e+00
-8.932180404663085938e-01,8.901968002319335938e-01
4.707573354244232178e-01,-1.120871424674987793e+00
1.746772229671478271e-01,-6.467592120170593262e-01
1.793716251850128174e-01,-1.806584447622299194e-01
-1.133814454078674316e+00,4.646095633506774902e-01
-6.676656603813171387e-01,-1.804490536451339722e-01
4.728001356124877930e-01,-4.867364168167114258e-01
1.450593918561935425e-01,-6.431826949119567871e-01
4.836603999137878418e-01,-1.207100510597229004e+00
5.031815767288208008e-01,-1.184812426567077637e+00
4.889255166053771973e-01,4.869665503501892090e-01
-4.892419278621673584e-01,-1.191466927528381348e+00
-6.267726421356201172e-01,-1.788062304258346558e-01
-6.448705196380615234e-01,-1.675269901752471924e-01
5.262574553489685059e-01,-1.270208120346069336e+00
4.746046066284179688e-01,4.668279588222503662e-01
1.896855384111404419e-01,6.574839353561401367e-01
6.496316790580749512e-01,1.783968359231948853e-01
1.910033226013183594e-01,-6.881235837936401367e-01
1.940719336271286011e-01,6.841806769371032715e-01
8.940735459327697754e-01,-8.831191062927246094e-01
-1.627290695905685425e-01,1.642396897077560425e-01
4.855335950851440430e-01,-4.792643785476684570e-01
-1.305172681808471680e+00,1.494287513196468353e-02
1.830751746892929077e-01,6.980323791503906250e-01
6.680847406387329102e-01,-1.742097884416580200e-01
-4.769878387451171875e-01,1.128497719764709473e+00
1.868688315153121948e-01,1.780139952898025513e-01
-1.726465672254562378e-01,6.264256834983825684e-01
6.765559781342744827e-03,-1.279549241065979004e+00
-7.117161527276039124e-03,1.262595176696777344e+00
-5.057979226112365723e-01,-4.922580122947692871e-01
6.417734548449516296e-03,1.319037914276123047e+00
9.331972002983093262e-01,9.260237812995910645e-01
1.902888119220733643e-01,6.718251705169677734e-01
1.194811463356018066e+00,-4.939214885234832764e-01
-5.256416201591491699e-01,-5.221444964408874512e-01
-1.175054430961608887e+00,4.930163323879241943e-01
-1.143314599990844727e+00,-4.662604629993438721e-01
5.034165382385253906e-01,4.917218685150146484e-01
-6.642710566520690918e-01,1.831371486186981201e-01
-1.219674229621887207e+00,-9.870037436485290527e-03
4.629748165607452393e-01,4.798834919929504395e-01
5.272639393806457520e-01,1.279042124748229980e+00
1.181231379508972168e+00,4.893343448638916016e-01
5.265105366706848145e-01,-4.928128719329833984e-01
6.865724921226501465e-01,-1.910021454095840454e-01
-1.778256744146347046e-01,-6.626957058906555176e-01
-8.337130546569824219e-01,8.605575561523437500e-01
1.165549993515014648e+00,-4.744577705860137939e-01
-6.475173830986022949e-01,-1.583556681871414185e-01
-1.269113302230834961e+00,-5.435657687485218048e-03
-8.934867978096008301e-01,8.704159855842590332e-01
