I,Q
-4.527834709733724594e-03,-9.960907101631164551e-01
-7.079882621765136719e-01,-7.058005332946777344e-01
6.848981380462646484e-01,7.224301099777221680e-01
1.001649856567382812e+00,-1.406216062605381012e-02
6.940668821334838867e-01,6.978378891944885254e-01
-7.040575146675109863e-01,7.073968052864074707e-01
-9.924321770668029785e-01,-1.147328224033117294e-02
-6.849496364593505859e-01,-7.081937193870544434e-01
6.972966790199279785e-01,7.216200828552246094e-01
-1.014669895172119141e+00,-2.961667720228433609e-03
7.106689810752868652e-01,7.177028656005859375e-01
7.122780680656433105e-01,-7.031137347221374512e-01
-9.999284744262695312e-01,8.974785916507244110e-03
1.017244219779968262e+00,9.014344774186611176e-03
-1.565449172630906105e-03,9.947599768638610840e-01
-6.200740579515695572e-03,1.007514953613281250e+00
-9.970564842224121094e-01,7.043851073831319809e-03
6.927487850189208984e-01,7.324498295783996582e-01
7.195619344711303711e-01,7.204465866088867188e-01
-2.697845920920372009e-03,1.025986552238464355e+00
-7.279291749000549316e-01,-7.359095811843872070e-01
-1.015890359878540039e+00,7.575390394777059555e-03
-7.152999043464660645e-01,6.935065984725952148e-01
-6.926635503768920898e-01,-6.970961093902587891e-01
1.009958148002624512e+00,-5.964731797575950623e-03
-7.005216479301452637e-01,7.137236595153808594e-01
-1.125139184296131134e-02,-9.941515922546386719e-01
-6.902098059654235840e-01,6.953893899917602539e-01
-2.087886532535776496e-04,-9.900115132331848145e-01
-9.988254904747009277e-01,-3.342134179547429085e-03
-1.603625901043415070e-02,-1.002625823020935059e+00
-7.266683578491210938e-01,6.991117000579833984e-01
-5.648756865411996841e-03,9.806200861930847168e-01
-4.694597050547599792e-02,-1.011438012123107910e+00
6.969218850135803223e-01,6.625251770019531250e-01
1.792803220450878143e-02,-9.910771250724792480e-01
6.869482342153787613e-03,-9.965827465057373047e-01
1.011279940605163574e+00,9.341671131551265717e-03
1.014731407165527344e+00,-1.603442244231700897e-02
7.271231412887573242e-01,7.218407392501831055e-01
7.138524055480957031e-01,-7.229158878326416016e-01
-1.001823186874389648e+00,-1.579911075532436371e-02
1.023957133293151855e+00,-1.430809061275795102e-04
1.305642537772655487e-03,1.008138656616210938e+00
1.012732267379760742e+00,-5.394065286964178085e-03
-6.872050166130065918e-01,7.126132845878601074e-01
1.098004262894392014e-02,-9.914118051528930664e-01
-9.886406660079956055e-01,-8.670818991959095001e-03
-6.960769295692443848e-01,-7.069574594497680664e-01
6.957836151123046875e-01,7.329179048538208008e-01
-7.099459171295166016e-01,7.215510606765747070e-01
-7.056921720504760742e-01,7.151321768760681152e-01
-1.862234063446521759e-02,-9.974285960197448730e-01
6.112189032137393951e-03,-1.008439183235168457e+00
9.934176206588745117e-01,-8.554854430258274078e-03
-9.880902171134948730e-01,-9.324171580374240875e-03
-7.196474671363830566e-01,6.887155771255493164e-01
-1.008996605873107910e+00,1.412568613886833191e-02
1.089435722678899765e-02,9.959880113601684570e-01
6.544571369886398315e-03,-1.005698204040527344e+00
-9.797586202621459961e-01,8.422099053859710693e-03
-7.023392915725708008e-01,7.068455219268798828e-01
-1.008744955062866211e+00,-3.000031458213925362e-03
7.142837643623352051e-01,-6.990196704864501953e-01
2.682139724493026733e-02,-9.758008718490600586e-01
7.331251502037048340e-01,7.126640677452087402e-01
7.108562588691711426e-01,-6.990945339202880859e-01
-6.919681429862976074e-01,-7.251364588737487793e-01
-1.009114384651184082e+00,2.177033945918083191e-02
5.869360174983739853e-03,1.024192452430725098e+00
-1.939568668603897095e-02,-1.007943034172058105e+00
-9.839749336242675781e-01,3.970722109079360962e-02
-1.002542495727539062e+00,-1.125788968056440353e-02
-7.095263004302978516e-01,6.997770071029663086e-01
-9.625570774078369141e-01,1.242298167198896408e-02
-9.639617055654525757e-03,-9.812671542167663574e-01
6.767414212226867676e-01,7.269927859306335449e-01
6.711653470993041992e-01,6.973454356193542480e-01
6.902931928634643555e-01,-7.316831350326538086e-01
7.024416327476501465e-01,-6.856161355972290039e-01
-9.877118468284606934e-01,-6.396370474249124527e-03
-6.715911626815795898e-01,-6.986872553825378418e-01
-1.020566094666719437e-02,-9.628860950469970703e-01
-1.290812436491250992e-02,9.808512330055236816e-01
7.134280800819396973e-01,-6.744688153266906738e-01
1.729951240122318268e-02,-9.848527908325195312e-01
-6.802513003349304199e-01,7.010828852653503418e-01
4.901458160020411015e-04,9.758406877517700195e-01
-9.981684088706970215e-01,1.299271266907453537e-02
-7.069359421730041504e-01,-7.257247567176818848e-01
9.977053403854370117e-01,1.992323435842990875e-02
-6.724293828010559082e-01,-6.785693168640136719e-01
-7.072593569755554199e-01,-7.056626677513122559e-01
3.242704272270202637e-02,9.821668863296508789e-01
-1.000056028366088867e+00,-1.512683555483818054e-02
-7.432930171489715576e-03,-9.827612638473510742e-01
-7.010867595672607422e-01,7.194705605506896973e-01
-7.108319401741027832e-01,-7.171742320060729980e-01
1.016332983970642090e+00,-4.599514417350292206e-03
9.025160223245620728e-03,-9.830865859985351562e-01
-6.829647421836853027e-01,-7.137315869331359863e-01
7.003070116043090820e-01,7.031376361846923828e-01
-6.932931020855903625e-03,-1.011307597160339355e+00
1.004648804664611816e+00,-5.600094795227050781e-03
7.358129620552062988e-01,7.250682711601257324e-01
7.038536667823791504e-01,7.074365019798278809e-01
-7.004349827766418457e-01,-7.202457189559936523e-01
-7.053750753402709961e-01,-6.890904903411865234e-01
6.913110017776489258e-01,7.385408878326416016e-01
6.896238327026367188e-01,6.984338164329528809e-01
-7.246280908584594727e-01,-7.064654827117919922e-01
-7.328918576240539551e-01,6.855893731117248535e-01
7.079463601112365723e-01,7.057501077651977539e-01
9.945293664932250977e-01,-8.341357111930847168e-03
3.155911108478903770e-04,9.790911674499511719e-01
-6.966851949691772461e-01,6.987060904502868652e-01
-7.025204300880432129e-01,7.063190937042236328e-01
9.955197572708129883e-01,9.104550816118717194e-03
6.815829277038574219e-01,7.061820030212402344e-01
-6.606228351593017578e-01,6.957671046257019043e-01
