I,Q
-4.942284896969795227e-03,1.002928733825683594e+00
-7.802915573120117188e-01,5.595276951789855957e-01
1.077896714210510254e+00,2.208290994167327881e-01
-7.775283455848693848e-01,5.448343753814697266e-01
-1.423347368836402893e-02,9.881046414375305176e-01
3.328343853354454041e-03,-9.990777373313903809e-01
-7.710688114166259766e-01,-8.655828237533569336e-01
2.418524771928787231e-02,1.003537774085998535e+00
-7.900373339653015137e-01,-8.434652686119079590e-01
-1.118150830268859863e+00,-2.162664979696273804e-01
7.832176089286804199e-01,-5.471816062927246094e-01
5.644666031002998352e-03,-9.949684143066406250e-01
-7.792512178421020508e-01,-8.468925952911376953e-01
-7.605066299438476562e-01,-8.432770967483520508e-01
-1.708740834146738052e-03,-1.005515575408935547e+00
-1.108906388282775879e+00,-2.041269838809967041e-01
3.212956478819251060e-03,1.007589101791381836e+00
-1.117810368537902832e+00,-1.881691515445709229e-01
-7.657341361045837402e-01,-8.399906158447265625e-01
-2.944790292531251907e-03,1.025174617767333984e+00
1.079409718513488770e+00,1.774161756038665771e-01
7.619844675064086914e-01,-5.542243719100952148e-01
-7.882723212242126465e-01,-8.709714412689208984e-01
1.117903351783752441e+00,2.232004702091217041e-01
1.086967624723911285e-02,9.961664676666259766e-01
-7.721414566040039062e-01,-8.478713035583496094e-01
1.089856863021850586e+00,2.137272506952285767e-01
1.844360306859016418e-02,9.919142127037048340e-01
-1.102366089820861816e+00,-2.004293501377105713e-01
1.282003126107156277e-03,-1.003065347671508789e+00
-7.968334555625915527e-01,-8.617360591888427734e-01
-1.123490333557128906e+00,-2.222702354192733765e-01
7.731634974479675293e-01,-5.787873864173889160e-01
7.280861735343933105e-01,-5.795223116874694824e-01
-1.111714262515306473e-02,9.537262916564941406e-01
1.121707201004028320e+00,2.228488773107528687e-01
7.498273160308599472e-03,1.004814982414245605e+00
1.231245230883359909e-02,1.011600971221923828e+00
-7.632495164871215820e-01,-8.686082363128662109e-01
-1.080289602279663086e+00,-1.915175467729568481e-01
-7.719662189483642578e-01,5.441653728485107422e-01
7.773392200469970703e-01,-5.744444131851196289e-01
-7.531793713569641113e-01,-8.509484529495239258e-01
1.425153226591646671e-03,1.008332252502441406e+00
7.932270169258117676e-01,8.531053066253662109e-01
